Truck ID,Component Description,Category Group,Installation Date,Age (Days),Current Health (%),Projected 50% Date
30006604,BOMBA DE POWER,CLUSTER_17,2025-05-05,401,41.8,2026-01-20
30006608,RETEN 60X80X8MM 23439 CR550193,CLUSTER_9,2025-07-22,323,41.8,2026-02-02
30007042,Calibracion llanta trascabo,CLUSTER_17,2025-05-22,384,41.8,2025-12-18
30007042,Pivotes,CLUSTER_17,2025-05-22,384,41.8,2025-12-18
30007042,Servicio a porvenir,CLUSTER_17,2025-05-22,384,41.8,2025-12-18
30007042,cambio,CLUSTER_17,2025-05-22,384,41.8,2025-12-18
30009419,Calibracion llanta trascabo,CLUSTER_17,2025-05-22,384,41.8,2025-12-18
30009419,Pivotes,CLUSTER_17,2025-05-22,384,41.8,2025-12-18
30009419,Servicio a porvenir,CLUSTER_17,2025-05-22,384,41.8,2025-12-18
30009419,cambio,CLUSTER_17,2025-05-22,384,41.8,2025-12-18
30009421,ACEITE HIDRAULICO NUNO 68 19LT,CLUSTER_7,2025-10-22,231,41.8,2026-03-01
30009422,ACEITE HIDRAULICO NUNO 68 19LT,CLUSTER_7,2025-10-22,231,41.8,2026-03-01
30009422,CABLE 3X14AWG THW 600V USO RUDO,CLUSTER_7,2025-10-22,231,41.8,2026-03-01
30009635,GRASERA MANUAL C/MANGUERA 1/4PUL X0.50MT,CLUSTER_9,2025-05-29,377,41.8,2025-12-25
30009798,Calibracion llanta trascabo,CLUSTER_17,2025-05-22,384,41.8,2025-12-18
30009798,Pivotes,CLUSTER_17,2025-05-22,384,41.8,2025-12-18
30009798,Servicio a porvenir,CLUSTER_17,2025-05-22,384,41.8,2025-12-18
30009798,cambio,CLUSTER_17,2025-05-22,384,41.8,2025-12-18
30010147,TORNILLOS DE 7/8,CLUSTER_17,2025-05-31,375,41.8,2026-01-01
30010158,Calibracion llanta trascabo,CLUSTER_17,2025-05-22,384,41.8,2025-12-18
30010158,Pivotes,CLUSTER_17,2025-05-22,384,41.8,2025-12-18
30010158,Servicio a porvenir,CLUSTER_17,2025-05-22,384,41.8,2025-12-18
30010158,cambio,CLUSTER_17,2025-05-22,384,41.8,2025-12-18
30010159,ACEITE 80W140 P,CLUSTER_17,2025-05-31,375,41.8,2026-01-01
30010159,REVICION Y REPARACION DE LUCES TRASERAS,CLUSTER_17,2025-05-28,378,41.8,2025-12-29
30012191,TUERCA CAMPANA FLOTANTE 22 X 1.50 R,CLUSTER_17,2025-05-02,404,41.8,2026-01-17
30012603,SERVICIO PREVENTIVO DE UNIDAD FOTON,CLUSTER_6,2025-05-02,404,41.8,2025-08-25
30012605,ARO DE ACOPLAMIENTO	,CLUSTER_6,2025-05-15,391,41.8,2025-09-07
30012605,BALEROS EMPAQUES Y CANDADOS	,CLUSTER_6,2025-05-15,391,41.8,2025-09-07
30012605,CUBETA DE ACEITE SINTETICO	,CLUSTER_6,2025-05-15,391,41.8,2025-09-07
30012606,SERVICIO PREVENTIVO DE UNIDAD FOTON,CLUSTER_6,2025-05-02,404,41.8,2025-08-25
30005344,REVICION Y REPARACION DE LUCES TRASERAS,CLUSTER_17,2025-04-28,408,41.7,2026-01-13
30007045,ACEITE HIDRAULICO NUNO 68 19LT,CLUSTER_7,2025-12-30,162,41.7,2026-04-09
30009627,Calibracion llanta trascabo,CLUSTER_17,2025-05-22,384,41.7,2025-12-23
30009627,Pivotes,CLUSTER_17,2025-05-22,384,41.7,2025-12-23
30009627,Servicio a porvenir,CLUSTER_17,2025-05-22,384,41.7,2025-12-23
30009627,cambio,CLUSTER_17,2025-05-22,384,41.7,2025-12-23
30010148,ACUMULADOR LTH TORNILLO 900AMP,CLUSTER_12,2025-01-31,495,41.7,2025-09-23
30011791,ABRAZADERA INOX RANGO 2-5/16 A 3- 1/4 RE,CLUSTER_10,2025-11-11,211,41.7,2026-03-16
30011791,MANG P/ RADIADOR 2 1/2'' X .91M REM 3545,CLUSTER_10,2025-11-11,211,41.7,2026-03-16
30012511,LLANTA RENOVADA 295/75R22.5TRA,CLUSTER_0,2025-11-11,211,41.7,2026-03-06
30012603,"GOLDENISO/23 1"" C-12603 (2455)",CLUSTER_6,2025-04-12,424,41.7,2025-08-05
30004365,REPARACION DE TRASMICION Y CAMBIO DE ENG,CLUSTER_24,2025-12-30,162,41.6,2026-04-04
30006161,U. 6161 OS. 196828(TALLER) REEMPLAZO DE,CLUSTER_24,2025-12-30,162,41.6,2026-04-04
30006166,ACEITE HIDRAULICO NUNO 68 19LT,CLUSTER_7,2025-12-27,165,41.6,2026-04-06
30006297,BALERO DE CONTRAFLECHA FRONTAL,CLUSTER_24,2025-12-15,177,41.6,2026-03-30
30006297,CANDADO DE ESPRIAL,CLUSTER_24,2025-12-15,177,41.6,2026-03-30
30006297,ENGRANE DE 4TA,CLUSTER_24,2025-12-15,177,41.6,2026-03-30
30006297,KIT DE INSTALACION DE FLECHA PILOTO,CLUSTER_24,2025-12-15,177,41.6,2026-03-30
30006297,SET DE CANDADOS P/ CONTRA FLECHA Y ENGRA,CLUSTER_24,2025-12-15,177,41.6,2026-03-30
30006608,U. 6608 OS. 196883(RESCATE) REEMPLAZO DE,CLUSTER_24,2025-12-30,162,41.6,2026-04-04
30006610,REPARACION DE BARRA DE DIRECCION CR 6610,CLUSTER_24,2025-12-15,177,41.6,2026-03-30
30007039,TUBO DE AGUA 	,CLUSTER_17,2025-05-20,386,41.6,2025-12-21
30009627,ABRAZADERA PARA MANGUERA	,CLUSTER_17,2025-05-17,389,41.6,2025-12-18
30009632,OIL DELVAC1300 15W40 EXON MOBILE BULK,CLUSTER_7,2025-12-27,165,41.6,2026-04-06
30012992,VALVULA D/ALIVIO 1/2PUL TIPO BOILER,CLUSTER_13,2025-01-29,497,41.6,2025-10-16
30004360,UNIDAD 4360 FOLIO DE COTIZACION U4360-10,CLUSTER_8,2025-11-04,218,41.5,2026-03-04
30004384,ACEITE MLUBE HD 85W140 19LT,CLUSTER_7,2025-09-30,253,41.5,2026-02-17
30005759,INSTALACION DE FOCOS,CLUSTER_17,2025-04-14,422,41.5,2025-11-25
30005759,UNIDAD 5759 FOLIO DE COTIZACION U5759-10,CLUSTER_8,2025-11-07,215,41.5,2026-03-07
30005761,"GAS REFRIGERANTE 134A, CILINDRO DE 30 LB",CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30005761,RELEVADOR 12 V 30/40 VF415F11S01,CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30005762,"CONECTOR 3 PIN 10"" 90 DEG",CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30005762,FARO RECTANGULAR HALOGENO BAJA,CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30006162,"GAS REFRIGERANTE 134A, CILINDRO DE 30 LB",CLUSTER_12,2025-10-07,246,41.5,2026-03-11
30006299,Reemplazo de llanta,CLUSTER_17,2025-04-15,421,41.5,2025-12-31
30006299,Serv. foxconn,CLUSTER_17,2025-04-15,421,41.5,2025-12-31
30006300,"CONECTOR 3 PIN 10"" 90 DEG",CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30006301,BALERO PILOTO REFORZADO 6306,CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30006301,SILICON JUNTAS GRIS CUMMINS,CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30006302,"HULE LUCES 2.5"" ROUND",CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30006302,"HULE LUCES 4"" REDONDO",CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30006302,"INJ, CELECT ISM02",CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30006302,"LAMP - MARCADORA 2.5 PULG REDONDA RED, 1",CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30006302,LAMP STT ROUD RED 44 DIODO GROMET,CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30006302,"PIGTAIL-2 PIN 6"" 90 DEG",CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30006598,UNIDAD 6598 FOLIO DE COTIZACION U6598-10,CLUSTER_8,2025-11-07,215,41.5,2026-03-07
30006600,GANCHO COFRE TIPO NUEVO KW T800,CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30006605,ACUMULADOR LTH TORNILLO 900AMP,CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30006605,BALERO PILOTO REFORZADO 6306,CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30006605,LAMP STT ROUD RED 44 DIODO GROMET,CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30006605,"NJ, CELECT ISM02",CLUSTER_8,2025-11-07,215,41.5,2026-03-07
30006605,SILICON JUNTAS GRIS CUMMINS,CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30006608,"HULE LUCES 4"" REDONDO",CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30006611,"PIGTAIL-2 PIN 6"" 90 DEG",CLUSTER_12,2025-10-06,247,41.5,2026-03-10
30007043,"HULE LUCES 2.5"" ROUND",CLUSTER_12,2025-10-06,247,41.5,2026-03-10
30007043,"HULE LUCES 4"" REDONDO",CLUSTER_12,2025-10-06,247,41.5,2026-03-10
30007043,"LAMP - MARCADORA 2.5 PULG REDONDA RED, 1",CLUSTER_12,2025-10-06,247,41.5,2026-03-10
30007043,LAMP STT ROUD RED 44 DIODO GROMET,CLUSTER_12,2025-10-06,247,41.5,2026-03-10
30007043,"PIGTAIL-2 PIN 6"" 90 DEG",CLUSTER_12,2025-10-06,247,41.5,2026-03-10
30007044,SILICON JUNTAS GRIS CUMMINS,CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30007046,BALERO PILOTO REFORZADO 6306,CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30007046,SILICON JUNTAS GRIS CUMMINS,CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30009430,"HULE LUCES 2.5"" ROUND",CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30009430,"LAMP - MARCADORA 2.5 PULG REDONDA RED, 1",CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30009430,"PIGTAIL-2 PIN 6"" 90 DEG",CLUSTER_12,2025-10-08,245,41.5,2026-03-12
30009431,EMPAQUE TAPA EJE DELANTERO,CLUSTER_8,2025-11-04,218,41.5,2026-03-04
30009431,"KIT,SEAL",CLUSTER_8,2025-11-04,218,41.5,2026-03-04
30009631,FILTRO CABINA T680 = X1987001,CLUSTER_12,2025-10-07,246,41.5,2026-03-11
30009631,"GAS REFRIGERANTE 134A, CILINDRO DE 30 LB",CLUSTER_12,2025-10-07,246,41.5,2026-03-11
30009631,VACUOMETRO 260-00422,CLUSTER_13,2025-07-14,331,41.5,2026-01-30
30010148,CONEXION TEE GALV P/TUBERIA 1PUL,CLUSTER_13,2025-02-17,478,41.5,2025-11-09
30012191,SERVICIO DE LIMPIEZA DE EVAPORADOR INCLU,CLUSTER_21,2025-10-10,243,41.5,2026-03-04
30012192,Reemplazo de llanta,CLUSTER_17,2025-04-15,421,41.5,2025-12-31
30012192,Serv. foxconn,CLUSTER_17,2025-04-15,421,41.5,2025-12-31
30012193,LUBRICANTE SUPER AFLOJATODO AEROSOL 300,CLUSTER_12,2025-10-07,246,41.5,2026-03-11
30012603,ACEITE SINOTRUK RLCM 10W40,CLUSTER_7,2024-12-10,547,41.5,2025-07-08
30012603,"EMPACADO DE BOMBA HIDRAULICA 5423 , FILT",CLUSTER_6,2025-04-07,429,41.5,2025-07-31
30004334,reparacion de camara de aire cr 344,CLUSTER_3,2025-07-24,321,41.4,2025-11-21
30004399,INSTALACION DE FOCOS TRASEROS,CLUSTER_12,2025-02-25,470,41.4,2025-10-03
30004415,TAPON CHICO P/TANQUE AGUA 1255546,CLUSTER_13,2025-01-17,509,41.4,2025-10-04
30004443,MANGUERA ALIMENTADORA DE BOMBA,CLUSTER_21,2025-10-31,222,41.4,2026-03-15
30005763,ESPEJO RECTANGULAR,CLUSTER_21,2025-10-31,222,41.4,2026-03-15
30005764,REPARACION,CLUSTER_21,2025-10-31,222,41.4,2026-03-15
30006299,SWITCH ENCENDIDO UNIVERSAL 2 LLAVES,CLUSTER_8,2025-09-29,254,41.4,2026-02-16
30006601,PLAFONES ROJOS,CLUSTER_19,2024-11-25,562,41.4,2025-08-27
30006609,BRAZO LONGITUDINAL,CLUSTER_19,2024-11-25,562,41.4,2025-08-27
30006613,rescate  Cr 6613,CLUSTER_8,2025-10-02,251,41.4,2026-02-19
30006617,MANGUERA TEFLON 5/8 C-6617 (3202),CLUSTER_3,2025-07-22,323,41.4,2025-11-19
30009633,TAPON LLENADO CR 9633,CLUSTER_1,2026-01-27,134,41.4,2026-04-27
30010156,MANO DE OBRA REPARACION DE TRANSMISION C,CLUSTER_2,2025-12-10,182,41.4,2026-03-10
30010156,MISCELANEOS DE REPARACION DE TRANSMISION,CLUSTER_2,2025-12-10,182,41.4,2026-03-10
30010156,REFACCIONES REPARACION DE TRANSMISION CR,CLUSTER_2,2025-12-10,182,41.4,2026-03-10
30012606,SERVICIO PREVENTIVO A UNIDAD FOTON 12606,CLUSTER_6,2025-03-19,448,41.4,2025-07-12
30006615,TAPON DE REFRIGERANTE CR 6615 COT 1739,CLUSTER_2,2025-12-05,187,41.3,2026-03-05
30009419,PERILLA SELECTORA CR 9419 COT 1711,CLUSTER_2,2025-12-05,187,41.3,2026-03-05
30009422,CABLE # 4 SUELTO CARFO CAMION 9422,CLUSTER_2,2025-12-03,189,41.3,2026-03-03
30009626,VALVULAS Y CONEXIONES CR 9626 COT 1709,CLUSTER_2,2025-12-05,187,41.3,2026-03-05
30009630,REEMPLAZO DE BALATAS CR 9630 COT 1727,CLUSTER_2,2025-12-05,187,41.3,2026-03-05
30009630,TANQUE DE AIRE CR 9630 COT 1706,CLUSTER_2,2025-12-05,187,41.3,2026-03-05
30009634,EMPAQUE DE BASTON,CLUSTER_21,2025-10-07,246,41.3,2026-03-01
30009634,TIEMPO ADMINISTRATIVO,CLUSTER_21,2025-10-07,246,41.3,2026-03-01
30010150,CINTURON DE SEGURIDAD CR 10150 COT 1720,CLUSTER_2,2025-12-05,187,41.3,2026-03-05
30010150,ESPIGA 1/2 - HEMBRA 1/2 JIC C90° TUERCA,CLUSTER_2,2025-12-04,188,41.3,2026-03-04
30010150,ESPIGA P/ CONEX PERM 1/2 - HEMBRA 1/2 JI,CLUSTER_2,2025-12-04,188,41.3,2026-03-04
30010150,MANG HIDRAULICA TRENZADA 1/2 [100R2; 100,CLUSTER_2,2025-12-04,188,41.3,2026-03-04
30010158,TENSORES Y BANDA CR 10158 COT 1738,CLUSTER_2,2025-12-05,187,41.3,2026-03-05
30011393,BOMBA DE UREA CR 11393 COT 1726,CLUSTER_2,2025-12-05,187,41.3,2026-03-05
30011393,MARCHA BALATAS Y BOMBA DE AGUA CR 11393,CLUSTER_2,2025-12-05,187,41.3,2026-03-05
30012828,CONECTORES DE AIRE,CLUSTER_4,2025-04-10,426,41.3,2025-10-22
30004325,reparacion de raidador cr 325,CLUSTER_3,2025-07-15,330,41.2,2025-11-12
30004334,Reparacion de unidad 4334,CLUSTER_3,2025-07-15,330,41.2,2025-11-12
30005344,RELEVADORES DE CORRIENTE,CLUSTER_8,2025-09-27,256,41.2,2026-02-14
30005347,BANDA MOTRIX,CLUSTER_12,2025-07-16,329,41.2,2026-01-22
30005347,CRUCETA,CLUSTER_12,2025-07-16,329,41.2,2026-01-22
30005347,MATRACA,CLUSTER_12,2025-07-16,329,41.2,2026-01-22
30005347,REVICION Y REPARACION DE ESCAPE POR TORN,CLUSTER_24,2025-12-10,182,41.2,2026-03-25
30005349,CANDELERO,CLUSTER_21,2025-09-30,253,41.2,2026-02-22
30005757,CORNETA DE AIRE 7400 379117C2,CLUSTER_21,2025-10-22,231,41.2,2026-03-06
30005757,[4707Z] ZAPATA 4707 NVA,CLUSTER_21,2025-10-22,231,41.2,2026-03-06
30005759,CORNETA DE AIRE 7400 379117C2,CLUSTER_21,2025-10-22,231,41.2,2026-03-06
30005759,"INSTALACION DE CLUTCH Y TRASMISION, ACEI",CLUSTER_24,2025-12-23,169,41.2,2026-03-28
30005759,INSTALACION DE SUSPENCION EN CAMION,CLUSTER_24,2025-12-23,169,41.2,2026-03-28
30005759,[4707Z] ZAPATA 4707 NVA,CLUSTER_21,2025-10-22,231,41.2,2026-03-06
30005760,"TAPIZADO DE ASIENTOS  C 6603,  5760, 435",CLUSTER_21,2025-10-22,231,41.2,2026-03-06
30006161,TORNILLOS DE 1/2 X 3 1/2 CON GUACHAS Y T,CLUSTER_21,2025-10-24,229,41.2,2026-03-08
30006164,TORNILLOS DE 3/4,CLUSTER_21,2025-10-24,229,41.2,2026-03-08
30006166,REPARACION DE MARCHA CAMION 6166,CLUSTER_24,2025-12-10,182,41.2,2026-03-25
30006167,TIEMPO ADMINISTRATIVO,CLUSTER_21,2025-09-29,254,41.2,2026-02-21
30006168,REVISION DE FRENOS Y FUGA DE ACEITE CR 6,CLUSTER_24,2025-12-10,182,41.2,2026-03-25
30006296,REEMPLAZO DE MANGUERA CR 6296,CLUSTER_24,2025-12-10,182,41.2,2026-03-25
30006603,MANO DE OBRA: REPARACION DE ESCAPE,CLUSTER_21,2025-10-22,231,41.2,2026-03-06
30006603,SILENCIADOR,CLUSTER_21,2025-10-22,231,41.2,2026-03-06
30006603,"TAPIZADO DE ASIENTOS  C 6603,  5760, 435",CLUSTER_21,2025-10-22,231,41.2,2026-03-06
30006604,REEMPLAZO DE PRENSA CR 6604,CLUSTER_24,2025-12-10,182,41.2,2026-03-25
30006617,12FP-12FP-12FP,CLUSTER_3,2025-07-14,331,41.2,2025-11-11
30006617,12MJ-12MP,CLUSTER_3,2025-07-14,331,41.2,2025-11-11
30006617,16MP-8FPS,CLUSTER_3,2025-07-14,331,41.2,2025-11-11
30006617,6G-6FJX,CLUSTER_3,2025-07-14,331,41.2,2025-11-11
30006617,6MXT,CLUSTER_3,2025-07-14,331,41.2,2025-11-11
30006617,8MB-8MB/8MB-8MJ90,CLUSTER_3,2025-07-14,331,41.2,2025-11-11
30006617,8MB-PLUG,CLUSTER_3,2025-07-14,331,41.2,2025-11-11
30006617,GOLDENISO/28 - 16 - 1 C-6617 (2493),CLUSTER_3,2025-07-14,331,41.2,2025-11-11
30006617,GOLDENISO/28 DN29319,CLUSTER_3,2025-07-14,331,41.2,2025-11-11
30006617,M03500-16,CLUSTER_3,2025-07-14,331,41.2,2025-11-11
30006617,M221512-16-16,CLUSTER_3,2025-07-14,331,41.2,2025-11-11
30006617,M22513-06-08,CLUSTER_3,2025-07-14,331,41.2,2025-11-11
30006617,M22592-16-16,CLUSTER_3,2025-07-14,331,41.2,2025-11-11
30006617,M82592-12-12,CLUSTER_3,2025-07-14,331,41.2,2025-11-11
30006617,M82712-12-12,CLUSTER_3,2025-07-14,331,41.2,2025-11-11
30006617,M83311-16-16,CLUSTER_3,2025-07-14,331,41.2,2025-11-11
30006617,M83341-16-16,CLUSTER_3,2025-07-14,331,41.2,2025-11-11
30006617,MO3400-06,CLUSTER_3,2025-07-14,331,41.2,2025-11-11
30006617,MO5400-12,CLUSTER_3,2025-07-14,331,41.2,2025-11-11
30007039,TAPON P/TANQUE ACEITE HID 1102754 MBT,CLUSTER_13,2025-01-22,504,41.2,2025-10-14
30007044,TORNILLOS 5/8X2 1/2,CLUSTER_21,2025-10-22,231,41.2,2026-03-06
30009629,MAXI FUSIBLE DE 30 AMPS CON PORTAFUSIBLE,CLUSTER_2,2025-12-15,177,41.2,2026-03-15
30011788,00008409 TRASLADOS / SERVICIO PROGRAMADO,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30011788,00155004 MICELANEOS,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30011788,00165093 MANTENIMIENTO M -,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30011788,00215055 MANTENIMIENTO L 6X2*4,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30011788,0750226 ANILLO 21 X 4 STD,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30011788,1328242 JUNTA TÓRICA,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30011788,2003505 KIT DE FILTROS,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30011788,2414656 CARTUCHO DEL FILTRO DE AIRE,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30011788,2419091 RETÉN,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30011788,2625884 Cartucho del filtro-KIT DE REPAR,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30011788,2731875 KIT DE REPARACIÓN,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30011788,9109332 LDF-3 10W-40/ 208 LTS,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30011791,SILICON ULTRA GREY 82194 PERMATEX,CLUSTER_4,2025-09-17,266,41.2,2026-03-11
30011940,KIT DE MANTENIMIENTO,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012191,CINTA DE MEDIR STASNLEY 5MTS,CLUSTER_24,2025-12-10,182,41.2,2026-03-25
30012485,00008409 TRASLADOS / SERVICIO PROGRAMADO,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012485,00155004 MICELANEOS,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012485,00165093 MANTENIMIENTO M -,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012485,00215055 MANTENIMIENTO L 6X2*4,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012485,0750226 ANILLO 21 X 4 STD,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012485,1328242 JUNTA TÓRICA,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012485,2003505 KIT DE FILTROS,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012485,2414656 CARTUCHO DEL FILTRO DE AIRE,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012485,2419091 RETÉN,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012485,2625884 Cartucho del filtro-KIT DE REPAR,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012485,2731875 KIT DE REPARACIÓN,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012485,9109332 LDF-3 10W-40/ 208 LTS,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012487,00008409 TRASLADOS / SERVICIO PROGRAMADO,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012487,00155004 MICELANEOS,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012487,00165093 MANTENIMIENTO M -,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012487,00215055 MANTENIMIENTO L 6X2*4,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012487,0750226 ANILLO 21 X 4 STD,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012487,1328242 JUNTA TÓRICA,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012487,2003505 KIT DE FILTROS,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012487,2414656 CARTUCHO DEL FILTRO DE AIRE,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012487,2419091 RETÉN,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012487,2625884 Cartucho del filtro-KIT DE REPAR,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012487,2731875 KIT DE REPARACIÓN,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012487,9109332 LDF-3 10W-40/ 208 LTS,CLUSTER_0,2025-10-31,222,41.2,2026-02-23
30012604,Reemplazo de manguera de malla para aire,CLUSTER_6,2025-02-07,488,41.2,2025-06-02
30004363,MANIVELA EXTERIOR,CLUSTER_1,2026-02-06,124,41.1,2026-05-02
30004384,ACUMULADOR L31 C-384 (1023),CLUSTER_3,2025-07-08,337,41.1,2025-11-05
30004384,TAPA FILTRO 7600,CLUSTER_3,2025-07-03,342,41.1,2025-10-31
30004384,TERMINAL ZAPATA COBRE 3/8 C-384 (1024),CLUSTER_3,2025-07-08,337,41.1,2025-11-05
30004411,UNIDAD SILVIN H4656,CLUSTER_21,2025-10-17,236,41.1,2026-03-01
30005344,CABLE,CLUSTER_21,2025-09-27,256,41.1,2026-02-19
30005344,PALANCON DE DIRECCIONALES,CLUSTER_21,2025-09-27,256,41.1,2026-02-19
30005756,MANGUERA DE COMPRESOR DE AIRE,CLUSTER_12,2025-10-01,252,41.1,2026-03-05
30005759,UNIDAD 5759 FOLIO RE-326 TRABAJO: REPARA,CLUSTER_1,2026-02-09,121,41.1,2026-05-05
30006161,BANDA AUTOMOTRIZ,CLUSTER_17,2025-03-29,438,41.1,2025-11-09
30006598,Torreta,CLUSTER_21,2025-10-17,236,41.1,2026-03-01
30006611,U. 6611 OS. 197073(TALLER) REPARAR FALLA,CLUSTER_1,2026-02-09,121,41.1,2026-05-05
30006617,ORING 3200-218 C-6617 (3065),CLUSTER_3,2025-07-08,337,41.1,2025-11-05
30007037,FABRICACION E INSTALACION DE FLOR Y ESPE,CLUSTER_17,2025-05-02,404,41.1,2025-11-28
30007037,GALON DE ANTICONGELANTE	,CLUSTER_17,2025-05-09,397,41.1,2025-12-05
30007044,CAMARA SENCILLA T-24 NVA,CLUSTER_1,2026-02-09,121,41.1,2026-05-05
30009418,ACEITE HIDRAULICO NUNO 68 19LT,CLUSTER_7,2025-10-14,239,41.1,2026-02-21
30010150,CONEXIÓN CODO	,CLUSTER_17,2025-05-02,404,41.1,2025-11-28
30010151,Juego de herramientas con 21 pzas. aplic,CLUSTER_17,2025-04-29,407,41.1,2025-11-25
30010152,PEGAMENTO MEGA GREY	,CLUSTER_17,2025-05-06,400,41.1,2025-12-02
30010152,SENSOR	,CLUSTER_17,2025-05-06,400,41.1,2025-12-02
30011393,GALON DE ANTICONGELANTE	,CLUSTER_17,2025-05-02,404,41.1,2025-11-28
30011601,BEARING HM212049,CLUSTER_6,2025-01-14,512,41.1,2025-05-09
30011601,RETEN 35062,CLUSTER_6,2025-01-10,516,41.1,2025-05-05
30011601,SERVICIO PREVENTIVO C-11601,CLUSTER_6,2024-12-13,544,41.1,2025-04-07
30011788,"ABRAZADERA INOX RANGO 3/4"" A 1 3/4"" REM",CLUSTER_10,2025-11-06,216,41.1,2026-03-11
30011788,"ABRAZADERA INOX RANGO 3/4"" A 1 3/4"" UNIO",CLUSTER_10,2025-11-06,216,41.1,2026-03-11
30011788,MANG PARA AIRE 315 PSI 1 TRAMADA ROJA RE,CLUSTER_10,2025-11-06,216,41.1,2026-03-11
30011788,MANGUERA 19B1 REM 3484,CLUSTER_10,2025-11-06,216,41.1,2026-03-11
30011788,"MEGACRIMP 1/2"" - HEMB 16MM DIN PESADA OR",CLUSTER_10,2025-11-06,216,41.1,2026-03-11
30011788,"UNION GALVANIZADA DE 1"" REM 3484",CLUSTER_10,2025-11-06,216,41.1,2026-03-11
30012243,SERVICIO DE DESPONCHE CR 12243 REM 8237,CLUSTER_5,2026-01-27,134,41.1,2026-04-22
30012330,SERVICIO DE DESPONCHE CR 12331 REM 8236,CLUSTER_5,2026-01-27,134,41.1,2026-04-22
30012516,PLAFON TRASERO ORIGINAL SCANIA,CLUSTER_10,2025-11-07,215,41.1,2026-03-12
30012516,REPARACION DE LUCES Y SISTEMA ELECTRICO,CLUSTER_10,2025-11-07,215,41.1,2026-03-12
30012603,SERVICIO PREVENTIVO C-12603,CLUSTER_6,2024-12-13,544,41.1,2025-04-07
30012604,FOCO TRANSPARENTE 67 12V 2020000,CLUSTER_6,2025-01-14,512,41.1,2025-05-09
30012604,SERVICIO ACACIAS,CLUSTER_6,2025-01-13,513,41.1,2025-05-08
30012606,SERVICIO PREVENTIVO C-12606,CLUSTER_6,2024-12-13,544,41.1,2025-04-07
